,hst,chnst,z
716,2007516.0,20340013.0,248789.0
717,1346140.0,12286985.0,165265.0
718,553533.0,16053575.0,165600.0
719,214201.0,6084277.0,241151.0
720,104546.0,4458391.0,515386.0
721,75147.0,8905503.0,1153877.0
722,66394.0,3567611.0,2561021.0
723,97726.0,3080958.0,3843198.0
724,146665.0,8377661.0,3733039.0
725,261095.0,4081960.0,4650422.0
726,591188.0,4878029.0,5348487.0
727,1163179.0,17685562.0,5636655.0
728,1742426.0,11146612.0,6084259.0
729,2216699.0,12718163.0,5617784.0
730,2292146.0,22835222.0,5045317.0
731,2329679.0,15361670.0,5818614.0
732,2386162.0,17653137.0,8789361.0
733,2550375.0,29234642.0,13211811.0
734,2853203.0,20946248.0,15104083.0
735,2679127.0,21062870.0,11987152.0
736,2620759.0,33550548.0,5241600.0
737,2566202.0,21777085.0,2038299.0
738,3065063.0,21330856.0,750831.0
739,3307945.0,36705230.0,359445.0
740,2438425.0,21365452.0,222680.0
741,1242879.0,13368164.0,157793.0
742,413613.0,13625444.0,212310.0
743,161403.0,5334177.0,371588.0
744,81119.0,4627767.0,1201912.0
745,64509.0,10982341.0,3392660.0
746,76026.0,4996898.0,4359263.0
747,121288.0,3783350.0,5493386.0
748,222727.0,9759013.0,4016058.0
749,439408.0,5813558.0,4329834.0
750,1183877.0,8515797.0,5022514.0
751,2046644.0,22625654.0,4852312.0
752,2818861.0,16717345.0,5396167.0
753,3427176.0,17379137.0,5122657.0
754,4159074.0,28374395.0,3870013.0
755,4118118.0,18576203.0,4824558.0
756,3925298.0,19044194.0,7406885.0
757,3972214.0,31500866.0,10825752.0
758,3135965.0,20157360.0,13075408.0
759,2503211.0,17975843.0,9375047.0
760,2076714.0,28885460.0,4681087.0
761,2059579.0,20355938.0,1675708.0
762,2418603.0,21016988.0,603370.0
763,2404015.0,36092605.0,285598.0
764,1902996.0,17790823.0,167376.0
765,972593.0,9830722.0,129764.0
766,304499.0,12592854.0,158345.0
767,132026.0,4967164.0,288878.0
768,81897.0,3970433.0,798072.0
769,72769.0,9089238.0,1953002.0
770,102396.0,3575111.0,3074592.0
771,107292.0,3172894.0,4008637.0
772,202450.0,9726077.0,2977206.0
773,442982.0,6095533.0,3910044.0
774,1039176.0,8712722.0,4484533.0
775,2526034.0,22938721.0,4491264.0
776,3557118.0,18011605.0,5061074.0
777,3758454.0,17468427.0,4515568.0
778,4206921.0,29835947.0,3588201.0
779,5373985.0,21219139.0,4668800.0
780,5304430.0,24514669.0,7201850.0
781,5645342.0,40502444.0,10379274.0
782,4128911.0,28673846.0,11894855.0
783,2821476.0,26043050.0,8889866.0
784,2498691.0,38254430.0,4347709.0
785,2411951.0,22188328.0,1745195.0
786,2783585.0,23097847.0,668413.0
787,3135955.0,38003651.0,320540.0
788,2329258.0,20243801.0,176337.0
789,956558.0,10463424.0,122012.0
790,354822.0,12819339.0,143525.0
791,155665.0,5191255.0,242527.0
792,95035.0,3982849.0,784773.0
793,130158.0,8733225.0,2102016.0
794,155358.0,4073411.0,3231775.0
795,151926.0,3238587.0,5168542.0
796,388894.0,8916080.0,4379684.0
797,726060.0,6793140.0,3728418.0
798,1155147.0,9551647.0,4519020.0
799,2494345.0,23945826.0,4594703.0
800,2895658.0,16856278.0,5202470.0
801,4028591.0,17265598.0,4547421.0
802,4114033.0,26552875.0,3330497.0
803,4819684.0,19337376.0,4056441.0
804,4517523.0,19179003.0,6274363.0
805,4410190.0,31042463.0,9817198.0
806,3325598.0,21088732.0,10878855.0
807,2324923.0,17522723.0,8167709.0
808,2070271.0,29026130.0,4212118.0
809,3081913.0,18666789.0,1577807.0
810,3211401.0,17678067.0,609511.0
811,2963609.0,27971917.0,272920.0
812,2795027.0,16949042.0,169018.0
813,1196330.0,9798777.0,122135.0
814,421176.0,12196141.0,132921.0
815,180528.0,5236081.0,253369.0
816,118549.0,4380135.0,791284.0
817,113276.0,7670575.0,2104637.0
818,146472.0,4197479.0,3757070.0
819,177773.0,4590380.0,4442324.0
820,262602.0,11363700.0,3410596.0
821,425293.0,7416243.0,4203247.0
822,1297926.0,11292059.0,5014363.0
823,2084607.0,27640051.0,4529002.0
824,2564101.0,21646878.0,4842387.0
825,2669440.0,21356275.0,4597079.0
826,3274638.0,33820943.0,3415210.0
827,3865306.0,22634357.0,3952499.0
828,4054209.0,20628080.0,6136446.0
829,4137865.0,33488335.0,9915415.0
830,3088994.0,21982491.0,11242451.0
831,2175926.0,19515649.0,7888820.0
832,1761434.0,29785211.0,3535315.0
833,1819676.0,22625278.0,1460898.0
834,2040448.0,23466888.0,576343.0
835,2163792.0,40467221.0,246533.0
836,1958069.0,27083068.0,175321.0
837,1062278.0,19690826.0,117118.0
838,413991.0,19780369.0,145351.0
839,194841.0,7900501.0,239585.0
840,115502.0,6334052.0,697742.0
841,113668.0,13488053.0,1747014.0
842,377485.0,5588450.0,2764264.0
843,347734.0,5933217.0,3281905.0
844,242760.0,12112201.0,2455127.0
845,391518.0,7920026.0,3151550.0
846,1097881.0,12381278.0,3929038.0
847,1907023.0,32466948.0,3887489.0
848,2356579.0,24938282.0,4393623.0
849,1929415.0,22858785.0,3662893.0
850,1823909.0,37366403.0,2747831.0
851,2071916.0,20036812.0,2947514.0
852,2170079.0,16317239.0,4291822.0
853,2173191.0,29812727.0,6323069.0
854,1905042.0,16630589.0,8194135.0
855,1513351.0,15726164.0,7197500.0
856,1320194.0,28441146.0,4157674.0
857,1281819.0,17213750.0,1789755.0
858,1401095.0,17080840.0,669017.0
859,1709866.0,31380040.0,326248.0
860,1819282.0,17525428.0,146352.0
861,1086516.0,12290976.0,102681.0
862,504647.0,14397173.0,105593.0
863,199792.0,6540115.0,210055.0
864,111279.0,5575684.0,485592.0
865,82738.0,10669720.0,1060103.0
866,93034.0,5204664.0,2098290.0
867,127305.0,4538386.0,2855933.0
868,175055.0,10884506.0,2859908.0
869,279702.0,7097893.0,3360321.0
870,608244.0,7626558.0,3680994.0
871,1165739.0,18899982.0,3911285.0
872,2032604.0,11932346.0,4006513.0
873,2231305.0,14134676.0,3785571.0
874,2213049.0,23437558.0,3099924.0
875,2109608.0,13011555.0,3900885.0
876,2336035.0,13661172.0,6386511.0
877,2410733.0,25733521.0,8908475.0
878,2355674.0,15401130.0,11116536.0
879,1984126.0,15623829.0,9996690.0
880,1719127.0,23244814.0,5679522.0
881,1743577.0,13647930.0,2607339.0
882,2050710.0,13504567.0,972551.0
883,2900133.0,27299442.0,396533.0
884,2634767.0,16244839.0,181985.0
885,1546900.0,12408649.0,137780.0
886,658686.0,17000510.0,129472.0
887,285606.0,6988180.0,195215.0
888,147606.0,5104123.0,465931.0
889,99718.0,9793893.0,1089324.0
890,111400.0,3960032.0,2207100.0
891,163628.0,3202737.0,3264539.0
892,224735.0,8540971.0,3213899.0
893,384542.0,4379424.0,4185429.0
894,742130.0,5559597.0,5155573.0
895,1373019.0,17802460.0,4988632.0
896,2087991.0,13737385.0,5237762.0
897,2594780.0,18387825.0,4758961.0
898,2676926.0,31938333.0,4191332.0
899,2891780.0,20100629.0,4826887.0
900,3423579.0,19082556.0,7395159.0
901,3375514.0,33514802.0,11568593.0
902,3185117.0,23853988.0,13163532.0
903,2686480.0,20550590.0,10222462.0
904,3030160.0,30375618.0,5058075.0
905,3858009.0,23129603.0,1924917.0
906,3663448.0,29481293.0,648832.0
907,3685369.0,49399708.0,281257.0
908,2878267.0,29588129.0,150791.0
909,1573186.0,17990636.0,108836.0
910,556389.0,25431222.0,129420.0
911,212432.0,6826631.0,224150.0
912,95489.0,3740367.0,616073.0
913,83440.0,8329536.0,1818655.0
914,117986.0,3627293.0,2862259.0
915,124763.0,3379982.0,3852202.0
916,172143.0,8373326.0,2850886.0
917,305711.0,5251760.0,3895801.0
918,864203.0,7990044.0,4545471.0
919,1554646.0,20788439.0,4433298.0
920,2415066.0,16114093.0,4734680.0
921,3349812.0,18422567.0,4412310.0
922,4371528.0,33075531.0,3307952.0
923,5414828.0,25151000.0,4063607.0
924,5946040.0,29070251.0,6655065.0
925,4998285.0,45137623.0,9496827.0
926,3561777.0,26825007.0,11204722.0
927,2246235.0,21235436.0,8395893.0
928,1883683.0,32954195.0,3966440.0
929,1836886.0,21909412.0,1508767.0
930,2011854.0,24734114.0,558363.0
931,2286098.0,42307384.0,269539.0
932,2013088.0,23947839.0,149723.0
933,983625.0,15472296.0,110696.0
934,365342.0,15805117.0,132782.0
935,179026.0,5011724.0,226482.0
936,113281.0,3096292.0,660066.0
937,112728.0,8179910.0,1842322.0
938,151155.0,3228337.0,2924259.0
939,142658.0,2750370.0,3781546.0
940,222522.0,8055303.0,2742053.0
941,316391.0,4886094.0,3775481.0
942,1048419.0,8109295.0,4507090.0
943,1610568.0,23678535.0,4428707.0
944,2020775.0,16174933.0,4637115.0
945,2577458.0,18077368.0,4202014.0
946,3463872.0,29476798.0,3048661.0
947,4087040.0,19834913.0,3876049.0
948,4584698.0,21105400.0,5929416.0
949,4122567.0,34300293.0,8703750.0
950,3908921.0,23554633.0,10001413.0
951,3010316.0,23537226.0,7773592.0
952,2409070.0,35108438.0,3900342.0
953,2522352.0,21243142.0,1422545.0
954,2705282.0,21559082.0,517504.0
955,3308936.0,36862308.0,245473.0
956,2796960.0,19871811.0,141942.0
957,1589895.0,12863326.0,96840.0
958,798742.0,14236745.0,91282.0
959,416069.0,5715806.0,142841.0
960,294652.0,5006695.0,466063.0
961,246304.0,9742392.0,1224281.0
962,373173.0,4716298.0,2109236.0
963,390025.0,4221956.0,2611296.0
964,552483.0,11731769.0,2067673.0
965,635475.0,6877939.0,2796926.0
966,1089071.0,10546111.0,3318070.0
967,1523878.0,26700526.0,3488559.0
968,1937160.0,17660451.0,3657268.0
969,2345463.0,18400494.0,3204413.0
970,2781925.0,30355591.0,2171368.0
971,3378474.0,19029151.0,2659379.0
972,3404250.0,17518981.0,4359801.0
973,3367533.0,30871525.0,6489391.0
974,2645664.0,21474432.0,7614519.0
975,1701834.0,17773707.0,5864765.0
976,1453326.0,27677729.0,2954805.0
977,1426489.0,18522780.0,1137501.0
978,1678347.0,19650419.0,413487.0
979,2108436.0,32411754.0,193728.0
980,1931704.0,16552618.0,97952.0
981,1123802.0,8406241.0,72516.0
982,430191.0,7818271.0,86758.0
983,176522.0,3455779.0,144704.0
984,103698.0,3379063.0,464362.0
985,83904.0,3830979.0,1337297.0
986,103057.0,3291207.0,2254334.0
987,122208.0,2603998.0,2932051.0
988,165115.0,4579446.0,2217302.0
989,312787.0,4618648.0,2819730.0
990,785036.0,6978958.0,3356328.0
991,1208497.0,13504112.0,3359908.0
992,1594517.0,12218724.0,3438938.0
993,1720740.0,12930944.0,3025463.0
994,1962496.0,15080295.0,2193063.0
995,2289370.0,16302456.0,2661332.0
996,2571562.0,16896350.0,4216787.0
997,2884787.0,28564923.0,6595499.0
998,2325939.0,17947809.0,7548201.0
999,1715523.0,14789048.0,5666101.0
1000,1347859.0,25754647.0,2946090.0
1001,1246427.0,15670682.0,1088628.0
1002,1410606.0,16712379.0,411703.0
1003,1702259.0,32392144.0,179785.0
1004,1483471.0,19524068.0,106347.0
1005,887442.0,11299254.0,71771.0
1006,317432.0,14884685.0,83875.0
1007,130803.0,5726317.0,151050.0
1008,84305.0,4304019.0,453123.0
1009,80873.0,10037182.0,1161130.0
1010,121956.0,5008086.0,1905585.0
1011,158688.0,4816562.0,2394741.0
1012,215417.0,11651243.0,1873249.0
1013,360366.0,6022698.0,2399297.0
1014,820552.0,8247842.0,2850604.0
1015,1139240.0,21775434.0,2794854.0
1016,1369303.0,14813734.0,2815128.0
1017,1360822.0,13163224.0,2237830.0
1018,1339381.0,20996691.0,1494010.0
1019,1552473.0,10546043.0,1907042.0
1020,1655526.0,9768533.0,3002073.0
1021,1783535.0,20522312.0,4433606.0
1022,1481406.0,10437435.0,5908291.0
1023,1178712.0,10503000.0,5094063.0
1024,979219.0,19356116.0,2664265.0
1025,909579.0,9958012.0,1239574.0
1026,1039947.0,10538623.0,439628.0
1027,1338346.0,21496634.0,194472.0
1028,1283733.0,11184538.0,98299.0
1029,836496.0,7816063.0,73289.0
1030,361983.0,11926337.0,68833.0
1031,136294.0,3903936.0,146462.0
1032,92598.0,3039847.0,319367.0
1033,97639.0,8030607.0,676297.0
1034,101407.0,2116356.0,1302351.0
1035,118913.0,2013012.0,1804550.0
1036,171268.0,6628247.0,1704721.0
1037,279937.0,3278277.0,1962969.0
1038,486088.0,3317793.0,2370159.0
1039,836258.0,11083055.0,2522578.0
1040,1383344.0,7354367.0,2684173.0
1041,1563989.0,7891945.0,2527490.0
1042,1692532.0,14340535.0,2179439.0
1043,1662327.0,8280229.0,2554786.0
1044,1773001.0,8722898.0,3843758.0
1045,1975398.0,18348523.0,5571754.0
1046,2098253.0,11282577.0,7293210.0
1047,1937386.0,10398707.0,6462876.0
1048,1681250.0,17249316.0,3772312.0
1049,1404168.0,9068646.0,1676215.0
1050,1388934.0,9079043.0,709497.0
1051,1593646.0,15229759.0,292087.0
1052,1849369.0,12802736.0,144352.0
1053,1163066.0,8940902.0,97604.0
1054,447718.0,11598555.0,80367.0
1055,193375.0,3663172.0,123025.0
1056,102235.0,2625269.0,304429.0
1057,83543.0,7086047.0,733395.0
1058,97817.0,2410329.0,1562154.0
1059,148430.0,2315123.0,2494222.0
1060,227347.0,6628674.0,2415464.0
1061,351561.0,4178219.0,2993082.0
1062,642348.0,5436801.0,3638725.0
1063,1152777.0,15812578.0,11188873.0
1064,1678195.0,11381686.0,9653382.0
1065,2078607.0,12777052.0,3628442.0
1066,2327688.0,23796598.0,3217549.0
1067,2334000.0,13592493.0,3667188.0
1068,2436107.0,13837564.0,6061454.0
1069,2464675.0,25479318.0,12327192.0
1070,2434092.0,15757611.0,15879887.0
1071,2183028.0,15611128.0,12501771.0
1072,1797939.0,24848073.0,5237260.0
1073,1700904.0,15110323.0,6647154.0
1074,1799354.0,16221522.0,725363.0
1075,2344619.0,30409511.0,235450.0
1076,2182740.0,18203107.0,1415102.0
1077,1046091.0,9992531.0,230686.0
1078,465731.0,11815928.0,455129.0
1079,210275.0,4018421.0,1019013.0
1080,115803.0,3014067.0,1754928.0
1081,77398.0,7530351.0,2456261.0
1082,121292.0,5482716.0,2513243.0
1083,154859.0,3944835.0,3483557.0
1084,225812.0,9749747.0,2965656.0
1085,352901.0,5025341.0,3886795.0
1086,889231.0,7693583.0,4846180.0
1087,1510080.0,26568655.0,3973522.0
1088,1869465.0,13301746.0,4187047.0
1089,2483232.0,14540971.0,3674118.0
1090,3651336.0,23820395.0,2493609.0
1091,4251689.0,17002276.0,3101472.0
1092,4178243.0,17625086.0,4911458.0
1093,3921825.0,30065044.0,7273830.0
1094,2965259.0,19155757.0,8060878.0
1095,1850553.0,16473689.0,6457916.0
1096,1526039.0,27358895.0,3066383.0
1097,1414489.0,17862053.0,1249510.0
1098,1544986.0,22598427.0,529107.0
1099,1749361.0,39316992.0,253664.0
1100,1589830.0,16324132.0,99208.0
1101,1026693.0,2912167.0,85504.0
1102,371114.0,1919350.0,91164.0
1103,155883.0,3949426.0,174241.0
1104,91191.0,3108139.0,1845791.0
1105,96394.0,7189344.0,2426614.0
1106,120254.0,2895669.0,2349944.0
1107,141908.0,2500787.0,6359524.0
1108,183926.0,7560529.0,3920809.0
1109,284001.0,4223656.0,7724985.0
1110,744089.0,6192463.0,7986555.0
1111,1369343.0,19506627.0,8244152.0
1112,1825157.0,11104408.0,4934279.0
1113,2098696.0,11040145.0,3166640.0
1114,3283800.0,21479502.0,2263546.0
1115,3767024.0,14082222.0,2725760.0
1116,4142809.0,15109313.0,4528282.0
1117,3760666.0,17614724.0,6434733.0
1118,2601783.0,12610990.0,8100547.0
1119,1673472.0,10021359.0,6145800.0
1120,1359722.0,12905658.0,2929661.0
1121,1252581.0,10572582.0,1207205.0
1122,1478131.0,11817967.0,462423.0
1123,1719845.0,15988389.0,208555.0
1124,1567885.0,11113439.0,111133.0
1125,907020.0,6248947.0,81287.0
1126,405276.0,4751767.0,101113.0
1127,190614.0,2484179.0,187617.0
1128,125927.0,2120470.0,510126.0
1129,114216.0,2931515.0,1356586.0
1130,149115.0,2158730.0,2399046.0
1131,140234.0,1790715.0,2962145.0
1132,171589.0,3389343.0,2585085.0
1133,405279.0,4174117.0,3087166.0
1134,858671.0,5094421.0,3603271.0
1135,1405895.0,10305160.0,3755438.0
1136,1912299.0,9127471.0,4097790.0
1137,2266787.0,12567104.0,3246466.0
1138,2980663.0,17138916.0,2474462.0
1139,3538877.0,15205161.0,2656450.0
1140,3417101.0,14954954.0,4288487.0
1141,3240376.0,20363483.0,6372480.0
1142,2294727.0,14128935.0,7712925.0
1143,1687512.0,10343985.0,6053176.0
1144,1407491.0,13197041.0,2954607.0
1145,1292535.0,14778700.0,1173852.0
1146,1417964.0,15931625.0,416743.0
1147,1649910.0,16752758.0,199568.0
1148,1536082.0,10510600.0,97232.0
1149,879595.0,7344049.0,70925.0
1150,361745.0,4764749.0,81352.0
1151,159170.0,2233218.0,139196.0
1152,145409.0,2117873.0,474599.0
1153,106647.0,3231486.0,1423600.0
1154,105474.0,2086243.0,2384847.0
1155,103153.0,1759097.0,2835376.0
1156,140351.0,3275368.0,2134482.0
1157,244739.0,3357687.0,3017433.0
1158,641064.0,6780714.0,3525817.0
1159,1153267.0,9656780.0,3461491.0
1160,1639504.0,9124663.0,3549993.0
1161,2137367.0,10858120.0,2812226.0
1162,2557702.0,12512303.0,1944681.0
1163,3151760.0,11520415.0,2132694.0
1164,3483506.0,11939949.0,3167453.0
1165,3155189.0,14559339.0,5392147.0
1166,2349026.0,11491889.0,6549300.0
1167,1718744.0,9053150.0,5471785.0
1168,1295306.0,10724850.0,2978168.0
1169,987775.0,10820178.0,1335817.0
1170,1214788.0,12825486.0,471951.0
1171,1246297.0,13083747.0,222932.0
1172,1264899.0,9465459.0,107258.0
1173,850356.0,5966902.0,75270.0
1174,408565.0,4435245.0,81430.0
1175,176423.0,2802908.0,153526.0
1176,161940.0,2016432.0,360488.0
1177,114855.0,2882416.0,945577.0
1178,131172.0,1866854.0,1870744.0
1179,111376.0,1848200.0,2522399.0
1180,134626.0,3311796.0,2525961.0
1181,229569.0,4146703.0,2977006.0
1182,634421.0,7971269.0,3617495.0
1183,1152236.0,10636334.0,3726730.0
1184,1434011.0,10384777.0,3609935.0
1185,1619076.0,12425889.0,2875773.0
1186,1540246.0,12624651.0,2202375.0
1187,2103264.0,10212463.0,2363942.0
1188,2057523.0,8766006.0,3623700.0
1189,2029915.0,10454805.0,5407564.0
1190,1772659.0,8662451.0,7002560.0
1191,1682071.0,7388379.0,6463758.0
1192,1469015.0,9424560.0,3951907.0
1193,1024816.0,6621583.0,1786589.0
1194,1380253.0,7265510.0,662976.0
1195,1686125.0,10390143.0,259851.0
1196,1517943.0,7974330.0,124797.0
1197,1151563.0,6015238.0,72005.0
1198,596905.0,4113637.0,130618.0
1199,275832.0,2006404.0,255963.0
1200,238251.0,1663939.0,546152.0
1201,161568.0,1984747.0,1115082.0
1202,125637.0,1583518.0,2032889.0
1203,138699.0,1085286.0,3047758.0
1204,163025.0,2029464.0,3088729.0
1205,192695.0,2311571.0,3891589.0
1206,402840.0,3102972.0,4288996.0
1207,745734.0,4438108.0,4341660.0
1208,1478825.0,4864509.0,4312171.0
1209,1408452.0,4910992.0,4000652.0
1210,1473772.0,6915275.0,3036339.0
1211,1667092.0,6240227.0,3517330.0
1212,1708981.0,6626759.0,5466529.0
1213,1824442.0,9417029.0,8047203.0
1214,2411048.0,8768487.0,10782110.0
1215,1813324.0,7507452.0,9752108.0
1216,1311403.0,8775532.0,6377245.0
1217,930159.0,7645215.0,2441630.0
1218,1188674.0,9151556.0,792155.0
1219,1363707.0,11140096.0,267735.0
1220,1317300.0,8486098.0,120687.0
1221,965122.0,6172400.0,70565.0
1222,488456.0,4710987.0,101386.0
1223,221674.0,2201587.0,123424.0
1224,220303.0,1668356.0,305860.0
1225,135302.0,2542656.0,857134.0
1226,104589.0,1686380.0,1873235.0
1227,125883.0,1637522.0,2809221.0
1228,159414.0,2630964.0,2795150.0
1229,252193.0,2643006.0,3596081.0
1230,459936.0,2514840.0,4131216.0
1231,796639.0,5317509.0,4488184.0
1232,1114016.0,6605886.0,4726671.0
1233,1978072.0,8146511.0,4330254.0
1234,2045169.0,11007097.0,3677817.0
1235,2103040.0,8810235.0,4275094.0
1236,2246317.0,8553469.0,6679832.0
1237,2260195.0,11756998.0,10416634.0
1238,2053573.0,9521790.0,14676174.0
1239,1826610.0,9094309.0,10882085.0
1240,1495147.0,10963119.0,4777724.0
1241,1509680.0,11485698.0,1735815.0
1242,2054173.0,11857149.0,649049.0
1243,1779987.0,14010773.0,262540.0
1244,1794407.0,11156182.0,117534.0
1245,1020337.0,6528660.0,78599.0
1246,440303.0,5289197.0,101590.0
1247,212395.0,3842435.0,185612.0
1248,182726.0,2450762.0,520711.0
1249,111272.0,3096772.0,1463610.0
1250,117642.0,2281779.0,2717842.0
1251,116949.0,2594158.0,3543669.0
1252,150226.0,6034583.0,2746094.0
1253,220692.0,5868778.0,3800164.0
1254,663693.0,6439817.0,4404009.0
1255,975458.0,17971816.0,4646073.0
1256,1388502.0,9763339.0,4981260.0
1257,1758709.0,12462462.0,4104128.0
1258,2470033.0,14568403.0,2914117.0
1259,3116503.0,13439174.0,3676145.0
1260,3279864.0,14163594.0,6263388.0
1261,3209096.0,18316937.0,9999662.0
1262,2329866.0,12642421.0,10429986.0
1263,1608912.0,13107765.0,7460411.0
1264,1356280.0,14245088.0,4051133.0
1265,1000584.0,13963899.0,1594738.0
1266,1170216.0,10132694.0,566269.0
1267,1353369.0,13407377.0,215902.0
1268,1226274.0,11916660.0,127869.0
1269,782085.0,6618381.0,82739.0
1270,394386.0,4417169.0,102141.0
1271,194874.0,5063111.0,164526.0
1272,173055.0,3512181.0,526621.0
1273,126284.0,2975088.0,1478975.0
1274,145083.0,2967632.0,2485214.0
1275,120187.0,4126649.0,3412286.0
1276,140872.0,5299284.0,2665276.0
1277,202298.0,4783267.0,3301102.0
1278,532890.0,4956591.0,3933080.0
1279,984589.0,11162326.0,4222857.0
1280,1439091.0,8067186.0,4498479.0
1281,1730678.0,11682786.0,3962397.0
1282,2295253.0,13384034.0,2802066.0
1283,2940854.0,12294285.0,3483275.0
1284,3307209.0,11793842.0,6121551.0
1285,3104266.0,16657777.0,8813180.0
1286,2466905.0,14005668.0,10004630.0
1287,1659839.0,10864193.0,7293969.0
1288,1212575.0,12202886.0,3525776.0
1289,885818.0,11539140.0,1340536.0
1290,1140995.0,9065983.0,489826.0
1291,1169256.0,13553404.0,207791.0
1292,1091884.0,10083199.0,118598.0
1293,763604.0,5933258.0,85070.0
1294,429705.0,4898527.0,90337.0
1295,201753.0,2948553.0,154295.0
1296,198053.0,3317093.0,533988.0
1297,134328.0,3103129.0,1386592.0
1298,145324.0,2956871.0,2561053.0
1299,125861.0,2870829.0,3384171.0
1300,148952.0,4253904.0,2627665.0
1301,233108.0,3748719.0,3403625.0
1302,601612.0,4723295.0,4112453.0
1303,1011096.0,11644209.0,4148404.0
1304,1354913.0,11192079.0,4145302.0
1305,1911981.0,9410397.0,3828882.0
1306,2055470.0,11953906.0,2797222.0
1307,3500567.0,12512615.0,2967685.0
1308,2991618.0,11664687.0,4890679.0
